醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日,lat,lon
5901154144,加赫藥局,藥師自營,(02)28336362,臺北市士林區文昌路７６號１樓,臺北業務組,5,,,20280213,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20220214,25.0964406,121.5212331
5901154153,美麗田藥局,藥師自營,(02)28855990,臺北市士林區通河街７８號１樓,臺北業務組,5,,,20280412,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20220413,25.0808991,121.5204684
5901154162,慈航藥局,藥師自營,(02)28813168,臺北市士林區文林路４４１號１樓,臺北業務組,5,,,20280414,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20220415,25.0948515,121.5245433
5901154171,德行盛康藥局,藥師自營,(02)28348756,臺北市士林區德行東路２０６之１號１樓,臺北業務組,5,,,20280512,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20220513,25.1088879,121.5320257
5901154180,劍潭藥局,藥師自營,(02)28826998,臺北市士林區劍潭路５５巷２２號１樓,臺北業務組,5,,,20280524,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20220525,25.0846291,121.5214886
5901154199,心晴藥局,藥師自營,(02)28856572,臺北市士林區劍潭路２８號１樓,臺北業務組,5,,,20250601,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20220602,25.0836545,121.5225107
5901154206,向謙未來藥局,藥師自營,(02)28760058,臺北市士林區天母西路３３號１樓,臺北業務組,5,,,20250725,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上看診、星期日晚上休診,-,63000,20220726,25.1185811,121.5277382
5901154215,沐光中西藥局,藥師自營,(02)28761312,臺北市士林區天母東路２９號１樓,臺北業務組,5,,,20250220,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20220908,25.1182015,121.5319137
5901154224,文昌春天藥局,藥師自營,(02)28838539,臺北市士林區文昌路４４號（１樓）,臺北業務組,5,,,20250907,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,9:00-22:00,63000,20220908,25.095632,121.521552
5901154233,向宇藥局,藥師自營,(02)88661101,臺北市士林區德行東路２１７號１樓,臺北業務組,5,,,20240229,,,63000,20221012,25.109356,121.5327438
5901154251,千盛台安藥局,藥師自營,(02)28720208,臺北市士林區天母東路８巷８４號１樓,臺北業務組,5,,,20221122,,,63000,20221014,25.1147377,121.5303741
5901154260,健揚藥局,藥師自營,(02)28163698,臺北市士林區延平北路５段２５１號１樓,臺北業務組,5,,,20251013,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20221014,25.0848275,121.5096678
5901154279,千盛台安藥局,藥師自營,(02)28720208,臺北市士林區天母東路８巷８４號１樓,臺北業務組,5,,,20231101,,,63000,20221123,25.1147377,121.5303741
5901154288,康是美士東藥局,藥師自營,(02)28746085,臺北市士林區士東路９１巷１號１樓及１之１號１樓,臺北業務組,5,,,20251130,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20221201,25.112411,121.5288675
5901154297,社正藥局,藥劑生自營,(02)28118704,臺北市士林區社正路１２號１樓,臺北業務組,5,,,20260117,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20230118,25.088471,121.5092629
5901154313,社子藥局,藥師自營,(02)28166135,臺北市士林區社子街４號１樓,臺北業務組,5,,,20260212,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20230213,25.0875593,121.5087124
5901154331,天養藥局,藥師自營,(02)28387466,臺北市士林區中山北路６段２６２號（１樓）,臺北業務組,5,,,20260706,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20230707,25.1095897,121.5255863
