WKT,醫療院所,縣市,鄉鎮市區,地址,電話,lat,lon
POINT (121.549947164785 25.0623518015665),向虹牙醫診所,臺北市,松山區,民族東路761號,0227161020,25.0623518015665,121.549947164785
POINT (121.546854138441 25.0602727750276),立達牙醫診所,臺北市,松山區,敦化北路222巷62號,0227122472,25.0602727750276,121.546854138441
POINT (121.576900148698 25.0507216468052),元品牙醫診所,臺北市,松山區,饒河街198號,0227473212,25.0507216468052,121.576900148698
POINT (121.560011565372 25.0587713133238),杏典牙醫診所,臺北市,松山區,民生東路5段103號2樓,0227494590,25.0587713133238,121.560011565372
POINT (121.544909292769 25.051631920729),暘昇牙醫診所,臺北市,松山區,南京東路三段260－1號2樓,0227781878,25.051631920729,121.544909292769
POINT (121.572079305603 25.0503500623475),饒河牙醫診所,臺北市,松山區,塔悠路13號,0227634917,25.0503500623475,121.572079305603
POINT (121.548288426938 25.0591614345278),敦品牙醫診所,臺北市,松山區,敦化北路222巷10號,0225459770,25.0591614345278,121.548288426938
POINT (121.547465169451 25.0543685534999),長泰牙醫診所,臺北市,松山區,長春路500號2樓,0227163689,25.0543685534999,121.547465169451
POINT (121.560572707752 25.0598938614437),新中牙醫診所,臺北市,松山區,新中街12之1號,0227699798,25.0598938614437,121.560572707752
POINT (121.544424170315 25.0483688132285),明義牙醫診所,臺北市,松山區,長安東路二段215號5樓－2,0227517379,25.0483688132285,121.544424170315
POINT (121.565743654879 25.0635992611908),國峰牙醫診所,臺北市,松山區,撫遠街370號,0227634000,25.0635992611908,121.565743654879
POINT (121.553465413246 25.0463864249575),新華南牙醫診所,臺北市,松山區,延吉街26號,0225775255,25.0463864249575,121.553465413246
POINT (121.560938567599 25.0533972505698),張萬屏牙醫診所,臺北市,松山區,南京東路五段123巷8弄2號之4,27601961,25.0533972505698,121.560938567599
POINT (121.553773534425 25.0480625192242),大都會牙醫診所,臺北市,松山區,八德路三段110號,25783456,25.0480625192242,121.553773534425
POINT (121.563758900048 25.0569920295462),康健牙醫診所,臺北市,松山區,延壽街143號,27565522,25.0569920295462,121.563758900048
POINT (121.556152191703 25.0561935176167),康霖牙醫診所,臺北市,松山區,延壽街430號,25289366,25.0561935176167,121.556152191703
POINT (121.567561978595 25.0590408229669),東方牙醫診所,臺北市,松山區,民生東路五段二六八號一樓,27632056,25.0590408229669,121.567561978595
POINT (121.553767777977 25.0453557009148),多倫多牙醫診所,臺北市,松山區,延吉街45號,25703456,25.0453557009148,121.553767777977
POINT (121.549268433942 25.0453681806393),南加州牙醫診所,臺北市,松山區,敦化南路一段69號2樓、67號2樓,25772323,25.0453681806393,121.549268433942
POINT (121.553181580542 25.0579404985391),紀泓輝牙醫診所,臺北市,松山區,民生東路四段84－1號,87129689,25.0579404985391,121.553181580542
POINT (121.554943679305 25.0518141087186),華中牙醫診所,臺北市,松山區,南京東路四段117號,25450589,25.0518141087186,121.554943679305
POINT (121.547649873449 25.0543644446129),馨牙醫診所,臺北市,松山區,長春路506號,02-87127686,25.0543644446129,121.547649873449
POINT (121.555890952648 25.0584547671506),宏國牙醫診所,臺北市,松山區,民生東路五段15號,0227601715,25.0584547671506,121.555890952648
POINT (121.564641994643 25.0570644713158),延齡牙醫診所,臺北市,松山區,延壽街125號,0227666700,25.0570644713158,121.564641994643
POINT (121.546324238894 25.0480031211355),上傑牙醫診所,臺北市,松山區,八德路二段386號2樓－3,0227765449,25.0480031211355,121.546324238894
POINT (121.562594610439 25.0516579387636),李玉閣牙醫診所,臺北市,松山區,南京東路五段163－3號3樓,0227688705,25.0516579387636,121.562594610439
POINT (121.558055766414 25.0469786322406),宏慈牙醫診所,臺北市,松山區,光復南路21之4號,02276-00937,25.0469786322406,121.558055766414
POINT (121.555622693036 25.0636590462104),交通部民用航空局航空醫務中心,臺北市,松山區,敦化北路405巷123弄10號,0225456700,25.0636590462104,121.555622693036
POINT (121.545593220174 25.0512583581437),春日和中醫診所,臺北市,松山區,復興北路81巷35號1樓,27790189,25.0512583581437,121.545593220174
POINT (121.551219400297 25.0480721711561),閎新耳鼻喉科皮膚科聯合診所,臺北市,松山區,八德路三段20之2號,25779898,25.0480721711561,121.551219400297
POINT (121.554321516348 25.0514292017797),維哲中醫診所,臺北市,松山區,南京東路四段102號4樓,0225770285,25.0514292017797,121.554321516348
POINT (121.556546394135 25.0481868813377),冠亞牙醫診所,臺北市,松山區,八德路三段207號1樓,0225794183,25.0481868813377,121.556546394135
POINT (121.563763007745 25.0489069146763),仁和堂中醫診所,臺北市,松山區,八德路四段201號1樓,25288868,25.0489069146763,121.563763007745
POINT (121.564581168377 25.0523526596744),和豐中醫診所,臺北市,松山區,南京東路五段251巷24弄19號1樓,27423905,25.0523526596744,121.564581168377
POINT (121.565770824801 25.0634492798739),振誠中醫診所,臺北市,松山區,撫遠街368號,0227625368,25.0634492798739,121.565770824801
POINT (121.559786741233 25.0513016620939),理想中醫診所,臺北市,松山區,南京東路五段46號2樓,0227688080,25.0513016620939,121.559786741233
POINT (121.553611690593 25.046665674661),延吉中醫診所,臺北市,松山區,延吉街11號5樓之5,25780767,25.046665674661,121.553611690593
POINT (121.57598261674 25.0504744757078),瑞宏中醫診所,臺北市,松山區,八德路四段673巷10號,0227676663,25.0504744757078,121.57598261674
POINT (121.561778558851 25.0521632120764),永昌漢方中醫診所,臺北市,松山區,南京東路5段123巷2弄25號,02-37652549,25.0521632120764,121.561778558851
POINT (121.567644618956 25.0596971830364),林翰牙醫診所,臺北市,松山區,新東街30巷42號,0227675531,25.0596971830364,121.567644618956
POINT (121.545075537361 25.0575623187719),蔡嘉倫牙醫診所,臺北市,松山區,民生東路三段116號3樓,0227138800,25.0575623187719,121.545075537361
POINT (121.578788380231 25.0513732278178),明君牙醫診所,臺北市,松山區,八德路四段805號,27621762,25.0513732278178,121.578788380231
POINT (121.545207970694 25.0516261355529),W頂尖醫美診所,臺北市,松山區,南京東路三段270號4樓,27752088,25.0516261355529,121.545207970694
POINT (121.552021151808 25.0480801369076),安德聯合診所,臺北市,松山區,八德路三段34號4樓及12樓,0225705886,25.0480801369076,121.552021151808
POINT (121.565977514467 25.0491394927647),江建中診所,臺北市,松山區,八德路4段285號1樓,022764-7883,25.0491394927647,121.565977514467
POINT (121.545118532166 25.0624390409883),立人牙醫診所,臺北市,松山區,民權東路三段103巷1號,0227129649,25.0624390409883,121.545118532166
POINT (121.544240573913 25.0510459739649),全煜耳鼻喉科診所,臺北市,松山區,復興北路73號2樓,87729068,25.0510459739649,121.544240573913
POINT (121.545018888572 25.0603088742816),杏頤牙醫診所,臺北市,松山區,復興北路361巷2之1號(1樓),,25.0603088742816,121.545018888572
POINT (121.546657691705 25.0473085566325),正顏診所,臺北市,松山區,八德路二段410巷12號,2781-9158,25.0473085566325,121.546657691705
POINT (121.560348044841 25.0592837120358),日聖眼科診所,臺北市,松山區,新中街35號,27465068,25.0592837120358,121.560348044841
POINT (121.549433948517 25.0547088796183),富樂診所,臺北市,松山區,敦化北路167號1樓A區,25458706,25.0547088796183,121.549433948517
POINT (121.558018278507 25.0489648533033),林永濤整形外科診所,臺北市,松山區,光復北路7號7樓,87871917,25.0489648533033,121.558018278507
POINT (121.564650641054 25.0480862609905),洪小兒科診所,臺北市,松山區,市民大道五段165號1樓,0227480630,25.0480862609905,121.564650641054
POINT (121.547327634232 25.0525041772713),完全優整合醫學診所,臺北市,松山區,南京東路三段303巷6弄11號,6600-9143,25.0525041772713,121.547327634232
POINT (121.555457251322 25.0559466510048),介壽診所,臺北市,松山區,光復北路226號,02-27120337,25.0559466510048,121.555457251322
POINT (121.567825125356 25.0593407734461),政雄牙醫診所,臺北市,松山區,民生東路五段243號,0227647144,25.0593407734461,121.567825125356
POINT (121.564135966348 25.0592003524003),正信牙醫診所,臺北市,松山區,民生東路五段165號2樓－1,0227607680,25.0592003524003,121.564135966348
POINT (121.563974063843 25.0522938446447),松展牙醫診所,臺北市,松山區,三民路8號1樓,27487583,25.0522938446447,121.563974063843
POINT (121.564705582182 25.0579949950269),啟瑞牙醫診所,臺北市,松山區,三民路110巷10號1樓,0227621707,25.0579949950269,121.564705582182
POINT (121.546305034915 25.0588511464761),黃系倫牙醫診所,臺北市,松山區,復興北路313巷30號2樓,0227195674,25.0588511464761,121.546305034915
POINT (121.560609405908 25.0483548541097),楠桐中醫診所,臺北市,松山區,八德路四段94號,27645115,25.0483548541097,121.560609405908
POINT (121.556442648348 25.0474115402382),國晉中醫診所,臺北市,松山區,光復南路6巷46號,0225781858,25.0474115402382,121.556442648348
POINT (121.544420918786 25.0598046076129),宜陞中醫診所,臺北市,松山區,復興北路333號4樓之3、之4,25451293,25.0598046076129,121.544420918786
POINT (121.559610178106 25.0587986294244),久恆牙醫診所,臺北市,松山區,民生東路5段93號,02-37652255,25.0587986294244,121.559610178106
POINT (121.559690331285 25.0588050794296),裕昇診所,臺北市,松山區,民生東路5段95號,87875050,25.0588050794296,121.559690331285
POINT (121.560215759913 25.0479560130474),博美牙醫診所,臺北市,松山區,八德路4段106巷2弄20號1樓,27493409,25.0479560130474,121.560215759913
POINT (121.545723765159 25.0531713664932),原點牙醫診所,臺北市,松山區,慶城街16巷1號,25459810,25.0531713664932,121.545723765159
POINT (121.557413256305 25.0482788824459),康和牙醫診所,臺北市,松山區,八德路3段241號1、2樓,25783338,25.0482788824459,121.557413256305
POINT (121.546400741225 25.0618700233703),李士虹皮膚科診所,臺北市,松山區,民權東路3段136號3樓之1,25454546,25.0618700233703,121.546400741225
POINT (121.553529082081 25.0458637549935),德昌中醫診所,臺北市,松山區,延吉街38號,2577-2818,25.0458637549935,121.553529082081
POINT (121.545196929849 25.0500970426174),王樣牙醫診所,臺北市,松山區,敦化北路4巷35號,0227210046,25.0500970426174,121.545196929849
POINT (121.565088071968 25.0629077897565),一泰牙醫診所,臺北市,松山區,民權東路五段50號,0227663376,25.0629077897565,121.565088071968
POINT (121.546863538866 25.0599845841997),王誌牙醫診所,臺北市,松山區,民權東路三段160巷24號,0227154720,25.0599845841997,121.546863538866
POINT (121.562151165408 25.0584935757917),謝耳鼻喉科診所,臺北市,松山區,民生東路五段148號2樓,0227697891,25.0584935757917,121.562151165408
POINT (121.564080432223 25.0606646936267),康明哲小兒科內科診所,臺北市,松山區,三民路136巷15號,0227675941,25.0606646936267,121.564080432223
POINT (121.565108668886 25.0490432592407),松山內兒科診所,臺北市,松山區,八德路四段255號,27658676  27674262,25.0490432592407,121.565108668886
POINT (121.563406718095 25.0606826909906),林志聖眼科診所,臺北市,松山區,三民路140號,0227692376,25.0606826909906,121.563406718095
POINT (121.565147279399 25.0490476236639),高國隆婦產科診所,臺北市,松山區,八德路四段257號2樓,02-27630047,25.0490476236639,121.565147279399
POINT (121.565807144763 25.0524833808465),林忠志診所,臺北市,松山區,南京東路五段291巷20弄3之3號,0227689577,25.0524833808465,121.565807144763
POINT (121.558325753542 25.0481374420868),王世興醫師診所,臺北市,松山區,八德路四段10號,0227476525,25.0481374420868,121.558325753542
POINT (121.547637919581 25.0602682146669),周玄文診所,臺北市,松山區,民權東路三段160巷19弄6號,0227130296,25.0602682146669,121.547637919581
POINT (121.574931368729 25.0498450326017),余內科診所,臺北市,松山區,八德路四段646號,0227675640,25.0498450326017,121.574931368729
POINT (121.561698600404 25.0585321108523),吳慶南內科診所,臺北市,松山區,民生東路五段138巷1號,0227659566,25.0585321108523,121.561698600404
POINT (121.55261671531 25.0460739021967),華南小兒科診所,臺北市,松山區,延吉街30巷15號,0225786018,25.0460739021967,121.55261671531
POINT (121.563465486931 25.0559761704427),雷湘安皮膚科診所,臺北市,松山區,三民路43巷1號,0227660953,25.0559761704427,121.563465486931
POINT (121.559342969618 25.0513122183439),張國華整形外科診所,臺北市,松山區,南京東路五段34號2樓,0227565488,25.0513122183439,121.559342969618
POINT (121.559048542573 25.0583636461717),民生翁耳鼻喉科診所,臺北市,松山區,民生東路五段78號1樓,0227625922,25.0583636461717,121.559048542573
POINT (121.567755618358 25.0515468184697),親親家庭診所,臺北市,松山區,南京東路五段347號,25283232,25.0515468184697,121.567755618358
POINT (121.557098713459 25.052778962337),正風復健科診所,臺北市,松山區,光復北路133及135號1樓,02-27602666,25.052778962337,121.557098713459
POINT (121.54934126384 25.0536371145668),湘豐診所,臺北市,松山區,敦化北路141號5樓,27186280,25.0536371145668,121.54934126384
POINT (121.552221631677 25.0585288715375),美麗優品時尚診所,臺北市,松山區,民生東路四段97巷2弄1號,25473030,25.0585288715375,121.552221631677
POINT (121.552756794114 25.0483127347803),德基牙醫診所,臺北市,松山區,八德路三段27號2樓,0225701698,25.0483127347803,121.552756794114
POINT (121.546168629447 25.0453180862214),虹福牙醫診所,臺北市,松山區,市民大道四段53號,0227721267,25.0453180862214,121.546168629447
POINT (121.559889293244 25.0584195889782),長島牙醫診所,臺北市,松山區,民生東路五段90號1樓,0287871787,25.0584195889782,121.559889293244
POINT (121.554321516348 25.0514292017797),華美牙醫診所,臺北市,松山區,南京東路4段102號3樓,0225452600,25.0514292017797,121.554321516348
